,0,1,2,3,4,5,6,7,8,9,10,11,12,13,label,
502,,0.462585652,,,,,,,,,,,,,class2,0.4
503,,,0.545540185,,,,,,,,,,,,class3,0.4
504,,,,,,,,,,,,,,,NoClass,0.4
505,,,0.431543668,,,,,,,,,,,,class3,0.4
506,0.562506693,,,,,,,,,,,,,,class1,0.4
507,,,,,,,0.545649889,,,,,,,,class7,0.4
508,0.606778231,,,,,,,,,,,,,,class1,0.4
509,,,,,0.642410014,,,,,,,,,,class5,0.4
510,,,,,,,,,,,,,0.478686739,,class13,0.4
511,,0.434163597,,,,,,,,,,,0.520723509,,class2,0.4
512,,,,,,,,,,,,,,0.576645978,class13,0.4
513,,,,,,,,,,,0.792266002,,,,class11,0.4
514,,,,,0.831563141,,,,,,,,,,class5,0.4
515,,,,,0.673036639,,,,,,,,,,class5,0.4
516,,,,,,,,,,,,0.930252742,,,class12,0.4
517,,0.591132868,,,,,,,,,,,,,class2,0.4
518,,,,,,,,,,,,0.436993264,,,class12,0.4
519,,,,,,,,,,,,0.861791292,,,class12,0.4
520,0.540493112,,,,,,,,,,,,,,class1,0.4
521,,,,,,,,,,,,,,,NoClass,0.4
522,,,,,0.566140138,,,,,,,,,,class5,0.4
523,0.526467295,,,,,,,,,,,,,,class1,0.4
524,,,,,0.791831364,,,,,,,,,,class5,0.4
525,,,,,,,,0.597111849,,,,,,,class8,0.4
526,,,,,,,,,,,,,,,NoClass,0.4
527,,,,0.74090448,,,,,,,,,,,class4,0.4
528,,,,,,,,,,,0.5229712,,,0.402877899,class11,0.4
529,,,,,,,0.544285837,,,,,,,,class7,0.4
530,,,,,,,0.459407914,,,,,,,,class7,0.4
531,0.669620132,,,,,,,,,,,,,,class1,0.4
532,,,,,,,,,,,,,,,NoClass,0.4
533,,,,,,,,,,,,,,0.462238694,class13,0.4
534,,,,,0.768858315,,,,,,,,,,class5,0.4
535,,,,,,,,,,,,,,,NoClass,0.4
536,,,,0.48131887,,,,,,,,,,,class4,0.4
537,,,,,,,,,,,,0.622445945,,,class12,0.4
538,,,,,,,,,,0.670262011,,,,,class10,0.4
539,,,,,,,,,,,,,,0.809606089,class13,0.4
540,0.42021621,,0.559850124,,,,,,,,,,,,class1,0.4
541,,,,,,0.503738934,,,,,,,,,class6,0.4
542,,,,,0.98179271,,,,,,,,,,class5,0.4
543,,,,,,,0.428192003,,,,,,,,class7,0.4
544,0.560212564,,,,,,,,,,,,,,class1,0.4
545,,,,,0.910079696,,,,,,,,,,class5,0.4
546,0.551406189,,,,,,,,,,,,,,class1,0.4
547,,,,,,,0.626970346,,,,,,,,class7,0.4
548,,,,,,,,,,,,,,,NoClass,0.4
549,0.704043614,,,,,,,,,,,,,,class1,0.4
550,,,,,,,,,0.70096954,,,,,,class9,0.4
551,,,,,,,,,,,,,,,NoClass,0.4
552,,,0.53762551,,,,,,,,,,,,class3,0.4
553,,,,,0.549094256,,,,,,,,,,class5,0.4
554,,0.591086392,,,,,,,,,,,,,class2,0.4
555,,,,,0.944825649,,,,,,,,,,class5,0.4
556,,,,,,,0.926515917,,,,,,,,class7,0.4
557,,,,,,,,,0.415860043,,,,,,class9,0.4
558,,,,,,,,,0.404621885,,,,,,class9,0.4
559,0.953571311,,,,,,,,,,,,,,class1,0.4
560,,,,,,,,,,,,,,,NoClass,0.4
561,,,,,0.981049524,,,,,,,,,,class5,0.4
562,,,,,,,,,,,,,,0.535351752,class13,0.4
563,,,,,0.965608408,,,,,,,,,,class5,0.4
564,,,,,,,0.636491271,,,,,,,,class7,0.4
565,,,,,,,,0.755725011,,,,,,,class8,0.4
566,,,,,,,,,,,,,,,NoClass,0.4
567,,,,,,,,,,,,,,,NoClass,0.4
568,,,,,,,,,,,,0.49133393,,,class12,0.4
569,,,0.500729556,,,,,,,,,,,,class3,0.4
570,,,,,,,,,0.449395133,,,,,,class9,0.4
571,,,,,,,0.478809168,,,,,,,,class7,0.4
572,,0.904642469,,,,,,,,,,,,,class2,0.4
573,,,,,,0.506672564,,,,,,0.482613116,,,class6,0.4
574,,,,,,,0.593320677,,,,,,,,class7,0.4
575,,,,,,,0.544032636,,,,,,,,class7,0.4
576,,,0.749599504,,,,,,,,,,,,class3,0.4
577,,,,,,,,,,,,,,,NoClass,0.4
578,,,,,,,,,,,,,,,NoClass,0.4
579,,,,,,,,,,,,0.406863327,,,class12,0.4
580,,,,,,,0.599378931,,,,,,,,class7,0.4
581,,,,,,,,,,,,,,0.49804049,class13,0.4
582,,,,,,,,,,,,,,,NoClass,0.4
583,,,,,0.965608416,,,,,,,,,,class5,0.4
584,,,,,,,0.854106537,,,,,,,,class7,0.4
585,,,,,0.967980292,,,,,,,,,,class5,0.4
586,,,,,0.957623252,,,,,,,,,,class5,0.4
587,,,0.589944805,,,,,,,,,,,,class3,0.4
588,,,,,,,0.472618307,,,,,,,,class7,0.4
589,,,,,,,,,,,,0.485146848,,,class12,0.4
590,0.697482818,,,,,,,,,,,,,,class1,0.4
591,,0.52026256,,,,,,,,,,,,,class2,0.4
592,,,0.505770897,,,,,,,,,,,,class3,0.4
593,,,,,,,,,0.409698958,,,,,,class9,0.4
594,,,,,,,,,,,,,,,NoClass,0.4
595,,,,,,,,,,,,,,,NoClass,0.4
596,,,,,,,,,,,,,,,NoClass,0.4
597,,,,,,,,,,,,,,,NoClass,0.4
598,,,,,,,,,,,,,,,NoClass,0.4
599,,,,,,,,0.573694635,,,,,,,class8,0.4
600,,,,0.600366777,,,,,,,,,,,class4,0.4
601,,,,,0.750981764,,,,,,,,,,class5,0.4
602,,,,,,,,,,,,,,,NoClass,0.4
603,,,,,,,,,,,,,,0.564025407,class13,0.4
604,,,,,,,,,,,,0.650985615,,,class12,0.4
605,,,,,,0.54506759,,,,,,,,,class6,0.4
606,,,,,0.656714684,,,,,,,,,,class5,0.4
607,0.557755437,,,,,,,,,,,,,,class1,0.4
608,,,,,,,,,,,,,,0.548606284,class13,0.4
609,,,,,,,,,,,,,,,NoClass,0.4
610,,,,,,,,,,,,,,,NoClass,0.4
611,,,,,,,,,,,,0.562279512,,,class12,0.4
612,,,,,,,,,0.84524052,,,,,,class9,0.4
613,,,,,0.768625486,,,,,,,,,,class5,0.4
614,,,,,0.867743763,,,,,,,,,,class5,0.4
615,,,,,,,,,,,,0.642828435,,,class12,0.4
616,,,,,,,,,,,,0.579299634,,,class12,0.4
617,,,,,,,,,,,,,,0.600565711,class13,0.4
618,,,,,,,,0.405980721,,,,,,,class8,0.4
619,,,,,,,,,,,,,,,NoClass,0.4
620,,,,,,,,,,0.677760737,,,,,class10,0.4
621,,,,,,,,,,0.782427037,,,,,class10,0.4
622,,,,,,,,,,,,0.647731867,,,class12,0.4
623,,,,,,,0.545838535,,,,,,,,class7,0.4
624,,,,,,,,,,,,,,,NoClass,0.4
625,,,,,,,,,,,,,,,NoClass,0.4
626,,,0.686834812,,,,,,,,,,,,class3,0.4
627,,,,,,,0.591657073,,,,,,,,class7,0.4
628,,,,,,,,,,,,0.58925221,,,class12,0.4
629,,,,,,,,0.630871013,,,,,,,class8,0.4
630,,,,,,,,,0.680318997,,,,,,class9,0.4
631,,,,,,,,,,0.448314314,,,,,class10,0.4
632,,,,,,,,,,,,,,,NoClass,0.4
633,,,,,,,,,,,,,,,NoClass,0.4
634,,,,,,,,,0.426830728,,,,,,class9,0.4
635,0.887981599,,,,,,,,,,,,,,class1,0.4
636,0.883315262,,,,,,,,,,,,,,class1,0.4
637,,,,,,,0.750191626,,,,,,,,class7,0.4
638,0.502415285,,,,,,,,,,,,,,class1,0.4
639,,,,,,,0.415061944,,,,,,,,class7,0.4
640,0.915584216,,,,,,,,,,,,,,class1,0.4
641,,,,,,,,,,0.629561331,,,,,class10,0.4
642,,,,,,,,,,,,,,,NoClass,0.4
643,,0.427608127,,,,,,,,,,,,,class2,0.4
644,,,,,,,,,0.744581102,,,,,,class9,0.4
645,,,,,,,,,,,,,,,NoClass,0.4
646,,,,,,,,,,,,,,,NoClass,0.4
647,,,,,,,,,,,,,,,NoClass,0.4
648,,,,,0.617018793,,,,,,,,,,class5,0.4
649,,0.436546307,0.519604837,,,,,,,,,,,,class2,0.4
650,,,,,0.774756455,,,,,,,,,,class5,0.4
651,,,,,,,,,,,,,,0.575507074,class13,0.4
652,,,,,,,,,,,,,,,NoClass,0.4
653,,,,,,,,,,,,,,,NoClass,0.4
654,,,,,,,,,,,,,,0.589832436,class13,0.4
655,,,,,,,,,,0.654356483,,,,,class10,0.4
656,,,,,,,0.82640162,,,,,,,,class7,0.4
657,,,,,,0.618111142,,,,,,,,,class6,0.4
658,0.691084316,,,,,,,,,,,,,,class1,0.4
659,,,,,,,0.434464329,,,,,,,,class7,0.4
660,,,,,,,,,,,,,0.435146166,,class13,0.4
661,,,,,0.899721678,,,,,,,,,,class5,0.4
662,,,,,,,,,,,,,,0.962857119,class13,0.4
663,,,,,,,0.620165985,,,,,,,,class7,0.4
664,,,,,,,0.819151727,,,,,,,,class7,0.4
665,,,,,,,,,,,,,,,NoClass,0.4
666,,,,,,,0.493222243,,,,,,,,class7,0.4
667,,0.462764353,,,,,,,,,,,,,class2,0.4
668,,,,,,,,,,,,,,,NoClass,0.4
669,,,,,0.91663983,,,,,,,,,,class5,0.4
670,,,,,,,0.584919536,,,,,,,,class7,0.4
671,,,,,,,0.581625742,,,,,,,,class7,0.4
672,,,,,,,,,,0.743752406,,,,,class10,0.4
673,,,,,,,0.443117491,,,,,,,,class7,0.4
674,,,,,,,,,,,,,,0.447862133,class13,0.4
675,,,,,,,,,0.708219687,,,,,,class9,0.4
676,,,0.414817844,,,,,,,,,,,,class3,0.4
677,,,,0.478627314,,,,,,,,,,,class4,0.4
678,,,,,,,,,,,,0.460245697,,,class12,0.4
679,,,,,,,,0.772984299,,,,,,,class8,0.4
680,,,,,,,,,,,,0.409600413,,,class12,0.4
681,,,0.669353531,,,,,,,,,,,,class3,0.4
682,,,,,,,,,,,,,,,NoClass,0.4
683,,,,,,,,,,,,,,,NoClass,0.4
684,,0.460665404,,,,,,,,,,,,,class2,0.4
685,,,,,,,,,,,,,,,NoClass,0.4
686,,,,,,,,,,,,0.890543788,,,class12,0.4
687,,,,,,,0.716194661,,,,,,,,class7,0.4
688,,,,,,,,,,,,,,,NoClass,0.4
689,,,,,,,,,,,,,,,NoClass,0.4
690,,,,,0.891358678,,,,,,,,,,class5,0.4
691,,,,,0.974206318,,,,,,,,,,class5,0.4
692,,,,,,,,,,,,,,,NoClass,0.4
693,,,,,,,,,,,,,,,NoClass,0.4
694,,,,,,,,,,0.470040682,,,,,class10,0.4
695,,,,,,,,,,,,,,0.839794067,class13,0.4
696,,,,,0.971861455,,,,,,,,,,class5,0.4
697,,,,,,0.608238674,,,,,,,,,class6,0.4
698,,,,,,,,,,,,,,0.65691499,class13,0.4
699,,,,,,,,,,,,,,0.807256811,class13,0.4
700,,,0.588707521,,,,,,,,,,,,class3,0.4
701,,,,,0.946851105,,,,,,,,,,class5,0.4
702,,,,,,,,,,0.431693748,,,,,class10,0.4
703,,,,,,,0.83667056,,,,,,,,class7,0.4
704,,,,,,,,,,,,,,0.599075047,class13,0.4
705,,,0.531591204,,,,,,,,,,,,class3,0.4
706,,,,0.558165832,,,,,,,,,,,class4,0.4
707,,,,,,,,,,,,,,,NoClass,0.4
708,,,,,,,,,,,,0.430217702,,,class12,0.4
709,,,,,0.518647796,,,,,,,,,,class5,0.4
710,,,,,,,,,,,0.606648583,,,,class11,0.4
711,,0.700768897,,,,,,,,,,,,,class2,0.4
712,0.532125317,,,,,,,,,,,,,,class1,0.4
713,,,,,,,0.620696762,,,,,,,,class7,0.4
714,,,,,,,,,0.466516228,,,,,,class9,0.4
715,,,0.511037622,,,,,,,,,,,,class3,0.4
716,,,,,0.984777464,,,,,,,,,,class5,0.4
717,,,,,,,,,,,,,,0.647978343,class13,0.4
718,,,,,,,0.470891717,,,,,,,,class7,0.4
719,0.637515737,,,,,,,,,,,,,,class1,0.4
720,,,,,0.589799356,,,,,,,,,,class5,0.4
721,,,,,,,,,,,,,,0.476640557,class13,0.4
722,,,,,,,,0.540673203,,,,,,,class8,0.4
723,,0.694107585,,,,,,,,,,,,,class2,0.4
724,0.787698262,,,,,,,,,,,,,,class1,0.4
725,,,,,,,,,0.422953242,,0.421580838,,,,class9,0.4
726,,,,,0.9602967,,,,,,,,,,class5,0.4
727,0.449650144,,,,,,,,,,,,,,class1,0.4
728,,,,,,,,,,,,,,,NoClass,0.4
729,,,,,,,,,0.401192854,,,,,,class9,0.4
730,0.736415563,,,,,,,,,,,,,,class1,0.4
731,,,,,,,,,,,,,,,NoClass,0.4
732,,,,,,,,,,,0.421036875,,,,class11,0.4
733,,,,,,,0.689516466,,,,,,,,class7,0.4
734,,,,,,,,,,,,0.445816812,,,class12,0.4
735,,,,,0.909419835,,,,,,,,,,class5,0.4
736,,,,,,,,,,,,,,,NoClass,0.4
737,,,,,0.853206566,,,,,,,,,,class5,0.4
738,,,,,,,,,,,,,,,NoClass,0.4
739,,,,,,,,,,0.438389004,,,,,class10,0.4
740,,,,,,,,,,,0.837107378,,,,class11,0.4
741,,,,,,,,,0.44802907,,,,,,class9,0.4
742,,,,,,,,,,,,,,,NoClass,0.4
743,,,,,,,0.484263349,,,,,,,,class7,0.4
744,0.74988198,,,,,,,,,,,,,,class1,0.4
745,,,,,,,,,,,,0.623084163,,,class12,0.4
746,,,,,,,0.420360811,,,,,,,,class7,0.4
747,0.507766909,,,,,,,,,,,,,,class1,0.4
748,,,,,,,,,,,,,,0.404266879,class13,0.4
749,,,,,,,,,,,,,,,NoClass,0.4
750,,,,,,,0.491340008,,,0.472945673,,,,,class7,0.4
751,,,,,,,,,,,,,0.413701037,,class13,0.4
752,,,0.427212188,,,,,,,,,,,,class3,0.4
753,,,,,,,,,,,,0.697610046,,,class12,0.4
754,,,,,0.883233314,,,,,,,,,,class5,0.4
755,,,,,0.841129096,,,,,,,,,,class5,0.4
756,,,,,,,0.80387689,,,,,,,,class7,0.4
757,,,,,,,0.97420625,,,,,,,,class7,0.4
758,,,,,,,,,,0.752014272,,,,,class10,0.4
759,,,,,,,,,,,,,,0.556962026,class13,0.4
760,,,,,,,,,,,,,,,NoClass,0.4
761,,,,,,,,,,,,,,0.859211306,class13,0.4
762,,,,,,,,,,,,,,,NoClass,0.4
763,,,0.925911789,,,,,,,,,,,,class3,0.4
764,,,,,0.846822484,,,,,,,,,,class5,0.4
765,0.800946147,,,,,,,,,,,,,,class1,0.4
766,,,,,,,,,,0.546571251,,,,,class10,0.4
767,0.805169556,,,,,,,,,,,,,,class1,0.4
768,,,0.494558618,,,,,,,,,,,,class3,0.4
769,,,,,,,,0.468635674,,,,,,,class8,0.4
770,,,0.4095935,,,,,,,,,,,,class3,0.4
771,,,,0.548452023,,,,,,,,,,,class4,0.4
772,,,,,,,0.631567914,,,,,,,,class7,0.4
773,,0.605265756,,,,,,,,,,,,,class2,0.4
774,,,,,,,0.530525227,,,,,,,,class7,0.4
775,,,,,,,0.849665536,,,,,,,,class7,0.4
776,,,,0.465454514,,,,,,,,,,,class4,0.4
777,,,,,,,,,,,,,,,NoClass,0.4
778,,,,,,,0.681664064,,,,,,,,class7,0.4
779,,,,,,,,,0.401911577,,,,,,class9,0.4
780,,,,,,,,,0.53501519,,,,,,class9,0.4
781,,,,,,,,,,,,,,,NoClass,0.4
782,,0.60546067,,,,,,,,,,,,,class2,0.4
783,0.51941712,,,,,,,,,,,,,,class1,0.4
784,,,,,0.893156075,,,,,,,,,,class5,0.4
785,,,,,,,,,,,,,,,NoClass,0.4
786,,,,,0.978405272,,,,,,,,,,class5,0.4
787,,,,,,,,,,,,0.538545366,,,class12,0.4
788,,,,,,,,,,,,0.753053475,,,class12,0.4
789,,,,,,,,,,,,,,0.926093688,class13,0.4
790,,,,,,0.431092256,,,,,,,,,class6,0.4
791,,,,,,0.525062812,,,,,,,,,class6,0.4
792,,,,,,,,,,,,,,,NoClass,0.4
793,,,,0.683463196,,,,,,,,,,,class4,0.4
794,,,,,,,,,,0.577402159,,,,,class10,0.4
795,,,,,,,0.629410917,,,,,,,,class7,0.4
796,,,,,,,,,,,,,,,NoClass,0.4
797,,,,,,,,,,,,0.436215532,,,class12,0.4
798,,,,,,,,,,,,,,0.600051161,class13,0.4
799,,,,,0.88994286,,,,,,,,,,class5,0.4
800,0.663615554,,,,,,,,,,,,,,class1,0.4
801,,,,,,,0.779409666,,,,,,,,class7,0.4
802,,,,,,,,,,,,0.676787159,,,class12,0.4
803,,,,,,,,,,,,,,,NoClass,0.4
804,,,,,,0.981428501,,,,,,,,,class6,0.4
805,,,,,,0.434263382,,,,,,,,,class6,0.4
806,,,,,0.74415651,,,,,,,,,,class5,0.4
807,,,,,,,,,,,,0.943679499,,,class12,0.4
808,,,,,,,,,,,0.401550924,,,,class11,0.4
809,0.928571263,,,,,,,,,,,,,,class1,0.4
810,0.922618924,,,,,,,,,,,,,,class1,0.4
811,,,,,,,,,,,,,,,NoClass,0.4
812,,,,,0.738096258,,,,,,,,,,class5,0.4
813,,,,,,,0.49813546,,,,,,,,class7,0.4
814,,0.424289785,,,,,,,,,,,,,class2,0.4
815,,,,,0.909195267,,,,,,,,,,class5,0.4
816,,,,,,,,,,,,,,,NoClass,0.4
817,,,,,0.921146023,,,,,,,,,,class5,0.4
818,,,,,,,,,,,,,,,NoClass,0.4
819,,,,,0.67007004,,,,,,,,,,class5,0.4
820,,,0.519189426,,,,,,,,,,,,class3,0.4
821,,,,,,,,,,,,0.67014723,,,class12,0.4
822,,,,,0.936359574,,,,,,,,,,class5,0.4
823,,,,,,,,,,,,,,,NoClass,0.4
824,,,,0.472765777,,,,,,,,,,,class4,0.4
825,,,,,,,,,,,,,,,NoClass,0.4
826,,,,,0.97678568,,,,,,,,,,class5,0.4
827,,,,,,,,,,,,0.417470251,,,class12,0.4
828,,,0.750355202,,,,,,,,,,,,class3,0.4
829,,,,,,,,0.402117042,,,,,,,class8,0.4
830,0.821743246,,,,,,,,,,,,,,class1,0.4
831,,,0.541287557,,,,,,,,,,,,class3,0.4
832,,,,,,,,,,,,,0.443270885,,class13,0.4
833,,,,,,,,,,,,0.735166271,,,class12,0.4
834,,,,,,,,,,,,,,0.523721125,class13,0.4
835,,,,,,,,,,,,0.902516832,,,class12,0.4
836,,,,,,,,,,,,,,,NoClass,0.4
837,,,,,,,,,,,,,,,NoClass,0.4
838,,,,,0.872671038,,,,,,,,,,class5,0.4
839,,,,,,,0.52633759,,,,,,,,class7,0.4
840,,,,,,,,,,,,,,,NoClass,0.4
841,,,,,,,,,,,,,,,NoClass,0.4
842,,,,,,,,,0.722097271,,,,,,class9,0.4
843,0.953571368,,,,,,,,,,,,,,class1,0.4
844,,,,,0.992630362,,,,,,,,,,class5,0.4
845,,,,,,,,,,,,,,0.465573009,class13,0.4
846,,,,,,,,,,,,0.471615509,,,class12,0.4
847,,,,,,,,,,,,,,,NoClass,0.4
848,,,,,,,0.607168673,,,,,,,,class7,0.4
849,,,,,0.802925016,,,,,,,,,,class5,0.4
850,,,0.842709098,,,,,,,,,,,,class3,0.4
851,,,,,,,,,,,0.436036539,,,,class11,0.4
852,,0.420881691,,,,,,,,,,,,,class2,0.4
853,,,,,0.866884087,,,,,,,,,,class5,0.4
854,,,0.414383274,,,,,,,,,,,,class3,0.4
855,,,,,0.743908311,,,,,,,,,,class5,0.4
856,,,,,,,,,,,0.881261391,,,,class11,0.4
857,,,,,,,,,,,,,,,NoClass,0.4
858,,,,,,,,,,,,0.551716123,,,class12,0.4
859,,,,,,,,,,,,,,0.476872086,class13,0.4
860,,,,,,,0.831835378,,,,,,,,class7,0.4
861,0.827155626,,,,,,,,,,,,,,class1,0.4
862,,,,0.434926025,,,,,,,,,,,class4,0.4
863,,,,,,,,,,0.819756176,,,,,class10,0.4
864,,,,,0.882402982,,,,,,,,,,class5,0.4
865,,,,,,,0.632829989,,,,,,,,class7,0.4
866,0.811154172,,,,,,,,,,,,,,class1,0.4
867,,,,,,,,,0.519070629,,,,,,class9,0.4
868,,,,,,,,,,,,,,0.46536614,class13,0.4
869,,,,,,,,,0.427554106,,,,,,class9,0.4
870,,,,,,,0.493988698,,,,,,,,class7,0.4
871,0.605876765,,,,,,,,,,,,,,class1,0.4
872,0.850839622,,,,,,,,,,,,,,class1,0.4
873,,,,,,,0.668340029,,,,,,,,class7,0.4
874,0.662389863,,,,,,,,,,,,,,class1,0.4
875,,,,,,,,,,,,0.485207981,,,class12,0.4
876,,,,,,,,,,0.709069068,,,,,class10,0.4
877,0.747284875,,,,,,,,,,,,,,class1,0.4
878,,,,,,,,,,,,,,,NoClass,0.4
879,,,,,,,,,,0.713061598,,,,,class10,0.4
880,,,,,,,,0.452924751,,,,,,,class8,0.4
881,,,,,0.848503399,,,,,,,,,,class5,0.4
882,,,,,0.845116692,,,,,,,,,,class5,0.4
883,,,,,,,0.593907489,,,,,,,,class7,0.4
884,,,,,,,,,,,,,,,NoClass,0.4
885,0.781726492,,,,,,,,,,,,,,class1,0.4
886,,,,,,,,,,,,,,,NoClass,0.4
887,,,0.448875541,,,,,,,,,,,,class3,0.4
888,,,,,,,,,0.527260015,,,,,,class9,0.4
889,,,,,0.938883047,,,,,,,,,,class5,0.4
890,,0.505195148,,,,,,,,,,,,,class2,0.4
891,,,,,,,,,,,,,,,NoClass,0.4
892,,,,,,,,,,,,,,,NoClass,0.4
893,,,,,,,,,,,,,,,NoClass,0.4
894,0.664784097,,,,,,,,,,,,,,class1,0.4
895,,,,,,,0.65185021,,,,,,,,class7,0.4
896,,,,,,,0.519353582,,,,,,,,class7,0.4
897,,,,,0.933589318,,,,,,,,,,class5,0.4
898,,,,,,,,0.518519186,,,,,,,class8,0.4
899,,,,,,,,,,,,,,,NoClass,0.4
900,,,0.525201026,,,,,,,,,,,,class3,0.4
901,0.696158421,,,,,,,,,,,,,,class1,0.4
902,,,,,0.774726181,,,,,,,,,,class5,0.4
903,,,,,,,,,,0.465092468,,,,,class10,0.4
904,,,,,0.786042065,,,,,,,,,,class5,0.4
905,,,,,,,,,,,,0.755786027,,,class12,0.4
906,,,,,,,,,,,,,,0.638591852,class13,0.4
907,0.58760118,,,,,,,,,,,,,,class1,0.4
908,,,,,0.86855203,,,,,,,,,,class5,0.4
909,,,,,,,0.484026368,,,,,,,,class7,0.4
910,,0.666918519,,,,,,,,,,,,,class2,0.4
911,,,,,,,,,,,,,,,NoClass,0.4
912,,,,,,,0.559255452,,,,,,,,class7,0.4
913,,,,,,,,,,,0.56144982,,,,class11,0.4
914,,,,,,,0.422987559,,,,,,,,class7,0.4
915,,,0.822048387,,,,,,,,,,,,class3,0.4
916,,,,,0.834827586,,,,,,,,,,class5,0.4
917,,,,,,,0.439176531,,,,,,,,class7,0.4
918,,,,,,,,,,,,,,0.967980231,class13,0.4
919,,,,,,,,,0.841517462,,,,,,class9,0.4
920,,,,,,,,,,,,,,0.46847163,class13,0.4
921,,,0.897663162,,,,,,,,,,,,class3,0.4
922,,,,,,,,,,,,,,0.430073365,class13,0.4
923,0.865879518,,,,,,,,,,,,,,class1,0.4
924,,,,,,,,,,0.440135842,,,,,class10,0.4
925,,,,,0.95824698,,,,,,,,,,class5,0.4
926,,,,,,0.816421753,,,,,,,,,class6,0.4
927,,,,,,,,,,,,0.586316549,,,class12,0.4
928,0.684503464,,,,,,,,,,,,,,class1,0.4
929,0.664056268,,,,,,,,,,,,,,class1,0.4
930,,,,,,,0.539288058,,,,,,,,class7,0.4
931,,,,,,0.61833337,,,,,,,,,class6,0.4
932,0.632478359,,,,,,,,,,,,,,class1,0.4
933,,,,,,,,,,,,0.651408672,,,class12,0.4
934,,,,,,,,,,,,,,,NoClass,0.4
935,,,,,,,,,,,,,,0.879800744,class13,0.4
936,,,,,,,,,,0.404398964,,,,,class10,0.4
937,,,,,,,,,0.591752569,,,,,,class9,0.4
938,,,,,,,0.679403189,,,,,,,,class7,0.4
939,,,,,,,,,,,,,,0.537803017,class13,0.4
940,,,,0.559367771,,,,,,,,,,,class4,0.4
941,,,0.485504078,,,,,,,,,,,0.496638741,class3,0.4
942,,,0.439710251,,,,,,,,,,,,class3,0.4
943,,,,,,,,,,,,,,,NoClass,0.4
944,,,,,,,,,,,,,,,NoClass,0.4
945,,0.417910363,,,,,,,,,,,,,class2,0.4
946,,,,,0.834775562,,,,,,,,,,class5,0.4
947,,,,,,,,,,,,,,,NoClass,0.4
948,,,,,,,,,,,,,,,NoClass,0.4
949,,,,,,,,,0.869609561,,,,,,class9,0.4
950,,,,,,,,,0.520996236,,,,,,class9,0.4
951,0.683656248,,,,,,,,,,,,,,class1,0.4
952,,,,,,,,,,,,,,,NoClass,0.4
953,,,,,,,,,,,0.464760489,,,,class11,0.4
954,,,,,,,,,,,,,,,NoClass,0.4
955,,,,,0.910362888,,,,,,,,,,class5,0.4
956,,0.530040401,,,,,,,,,,,,,class2,0.4
957,0.595127423,,,,,,,,,,,,,,class1,0.4
958,,,,,0.895484825,,,,,,,,,,class5,0.4
959,,,,,,,,,0.719136931,,,,,,class9,0.4
960,,,,,,,,,,,,,,,NoClass,0.4
961,,0.62426068,,,,,,,,,,,,,class2,0.4
962,,,,,0.91099423,,,,,,,,,,class5,0.4
963,,,,,,,,,,,,,,,NoClass,0.4
964,,,,,,,,,,,0.62724693,,,,class11,0.4
965,0.5875239,,,,,,,,,,,,,,class1,0.4
966,,,,,,,0.421144496,,,,,,,,class7,0.4
967,,,,,,,,,,,,0.627453676,,,class12,0.4
968,,,,,,,,,,,,,,,NoClass,0.4
969,,,,,,,,,,,,,,,NoClass,0.4
970,,,,,,,,,,,,,0.551055736,,class13,0.4
971,,,0.49031784,,,,,,,,,,,,class3,0.4
972,0.663356228,,,,,,,,,,,,,,class1,0.4
973,,,,,,,0.43172615,,,,,,,,class7,0.4
974,,,,0.54824809,,,,,,,,,,,class4,0.4
975,,0.797416275,,,,,,,,,,,,,class2,0.4
976,,,,,0.974641164,,,,,,,,,,class5,0.4
977,,,,,,,0.910961241,,,,,,,,class7,0.4
978,,,,,,,,,,0.451073465,,,,,class10,0.4
979,,,,,,,,,,,,,,0.631992593,class13,0.4
980,,,,,,,,,0.707981426,,,,,,class9,0.4
981,,,,,0.915154392,,,,,,,,,,class5,0.4
982,,,,,,,,,,,,0.571828548,,,class12,0.4
983,0.726778438,,,,,,,,,,,,,,class1,0.4
984,,,,,,,,,0.527911452,,,,,,class9,0.4
985,,,,,,,,,,,,,,0.539687048,class13,0.4
986,,,,,,,,,,,,,,,NoClass,0.4
987,,,,,,,,,,,0.576447543,,,,class11,0.4
988,,,,,0.768254483,,,,,,,,,,class5,0.4
989,,,,,,,,,,,,0.866956184,,,class12,0.4
990,,,,,,,,,,,,,,,NoClass,0.4
991,,,,,,,,,,,,0.495891551,,,class12,0.4
992,,,,,,,,,,,,,,0.870059414,class13,0.4
993,,,,,,,0.420501061,,,,,,,,class7,0.4
994,,,,,,,,,,,,,,,NoClass,0.4
995,,,0.465357786,,,,,,,,,,,,class3,0.4
996,,,,,,,,,,,,,,,NoClass,0.4
997,,,,,,,0.530374678,,,,,,,,class7,0.4
998,,,,,,0.470297059,,,,,,,,,class6,0.4
999,,,,,,,0.832482476,,,,,,,,class7,0.4
1000,,,,,,,0.512059295,,,,,,,,class7,0.4
1001,,,,,,,,,,,,0.524609806,,,class12,0.4
1002,,,,,,,,,,,,,,0.424392625,class13,0.4
1003,,,,,,,,,0.864838766,,,,,,class9,0.4
1004,,0.441296092,,,,,,,,,,,,,class2,0.4
1005,,,,,,,,,,,,,,,NoClass,0.4
1006,,,,,,,,,,,,,,,NoClass,0.4
1007,,,,,0.987451709,,,,,,,,,,class5,0.4
